message_id,date,text
133652,2026-05-10T16:29:01+00:00,"‏دلم برای زمانی که خودکارای اکلیلیه بو دار (میوه‌ای) داشتیم تنگ شده
- Sayna
@sut_tw"
133653,2026-05-10T16:40:12+00:00,"عزیزم من تنها تاکسیکی که همیشه دوسش دارم و نگهش می‌دارم بابامه، شما خدانگهدارت
👋🏻
👋🏻
- barunnn
@sut_tw"
133654,2026-05-10T16:50:12+00:00,"اگه روابط انسانی پیچیده نبود؛ اون کس‌ننت و حتما اون روز بهت میگفتم.
- fateme
@sut_tw"
133655,2026-05-10T17:01:24+00:00,"اگر از ChatGPT بخواهی که یه عدد بین ۱ تا ۱۰۰ انتخاب کنه ۷۳ رو انتخاب میکنه.
- yashar.eth
@sut_tw"
133656,2026-05-10T17:10:11+00:00,"یک سری از والدین ایرانی اینجوری‌ان که بچه‌شون تو رستوران و پارک و مهد کودک کون ۴۳ نفر گذاشته، ۳ تا وسیله شکونده و ۱۱ نفر مصدوم راهی بیمارستان کرده و در جواب اعتراض‌ها میگن ""بچه‌ست دیگه شیطونه. ببندمش تو خونه؟"" بله. لطف میکنید واقعا.
- یانگ استنلی
@sut_tw"
133657,2026-05-10T17:20:11+00:00,"اگه قرار نیست اینترنت رو وصل کنید حداقل انقدری محترم باشید که بیاید اعلام کنید به مردم. چون ما هم باید تصمیم بگیریم شغلمونو ببوسیم بذاریم کنار و بریم بنایی یاد بگیریم یا منتظر باشیم گه خاصی درمورد از اینجا به بعدِ معیشت‌مون بخورید.
- مه‌سا 
@sut_tw"
133658,2026-05-10T17:29:01+00:00,"آدمی باید در ظاهر جنده و در سیرت متعهد باشد.
- ارس 
@sut_tw"
133659,2026-05-10T17:40:01+00:00,"به عنوان یکی از صبورترین آدم‌های زنده دنیا، حتی منم دیگه خسته شدم.
- Navid Khorramkhorshid 
@sut_tw"
133660,2026-05-10T17:50:13+00:00,"یعنی شما همینطوری نمی‌رید سر یخچال خیارشور بخورید؟
- behdaaa*d
@sut_tw"
133661,2026-05-10T18:04:10+00:00,"من دیگه واقعا هیچیو دوس ندارم 
یعنی ازم بپرسن الان چی بهت بدیم خوشحال میشی؟ واقعا نمیدونم.
- soha
@sut_tw"
133662,2026-05-10T18:20:01+00:00,"شوخی کارمندی خیلی کانسپت بامزه‌ایه.
یه بار به همکارم بیسکوییت تعارف کردم، گفت فستم.
گفتم به‌به می‌بینم امروز سرعتتون بالاست خانم فلانی.
- ردداده 
@sut_tw"
133663,2026-05-10T18:30:49+00:00,"من واقعا می‌ترسم. از این‌که هیچ‌وقت این اوضاع درست نشه، از این‌که اینترنت همین‌جوری بمونه، از این‌که هیچ‌وقت نتونم مهاجرت کنم، از این‌که هیچ‌وقت نتونم زندگی مستقل خودمو بسازم، از این‌که هیچ‌وقت رنگ خوشی رو‌ نبینم.
من می‌ترسم از این‌که این تاریکی تموم نشه.
- Shima 
@sut_tw"
133664,2026-05-10T18:40:08+00:00,"مرد ایرانی واقعا شگفت انگیزه
میگه کایلی جنر تو ۲۸ سالگی بچه سومش رو بارداره بعد شماها؟ حتی یدونه!
عزیزم بابای بچه ها تیموتی شالامی و تراویس اسکاتن ها
حالا به همین آدم بگی اصغر آقا اینا همسایه بغل ماشینشون رو عوض کردن سه روز قهر میکنه و گریه زاری که شما به من تیکه مالیاتی انداختین
- يواشكي هاي يك زن شوهردار
@sut_tw"
133665,2026-05-10T18:50:08+00:00,"دوستم کلی پول داده یه ادکلن خیلی گرون خریده من بهش گفتم بوی طالبی میده قبول نکرد .
الان داشتیم می‌رفتیم بیرون اسنپ گرفتیم 
نشستیم تو ماشین راننده گفت بوی طالبی اومد شما هم حس کردین ؟ 
یعنی داره آتیش میگیره ها
😂
😂
😂
😂
😂
😂
😂
😂
😂
😂
😂
😂
- kimia 
@sut_tw"
133666,2026-05-10T19:01:57+00:00,"امروز تو کافه
دوتا میز اونطرف تر یه دختر و‌پسر نشسته بودن
دختره میگفت من ماچا میخورم 
پسره هم ماچش کرد و گفت یه چیز خوشمزه تر بخور من به اندازه کافی ماچت میکنم 
🚶🏻‍♀️
- zahra 
@sut_tw"
133625,2026-05-10T11:50:08+00:00,"یکی دیگه از مشکلات دخترا حل شد.(دلیل لکه‌های روی ساق دست و پا شون)
- T 
🌷
 
@sut_tw"
133628,2026-05-10T12:10:09+00:00,"من هنوز نمی‌فهمم چرا محل آب خوردن تو مدرسه رو مثل آب‌خوری‌های گاوداری طراحی می‌کردن. همیشه هم به فاصله دو متری از دست‌شویی‌ها بود.
- همون پسره عرفان 
@sut_tw"
133629,2026-05-10T12:20:08+00:00,"هزار سال طول میکشه تا از ۱۰ سالگی به ۱۸ سالگی برسی
ولی بعدش رو دور 100× بزرگ میشی
- دیِسترو 
@sut_tw"
133630,2026-05-10T12:33:02+00:00,"سینگلی تو سن ۲۸ تا ۳۵ هم عجیبه...
تصور کن همه ی دوستات یا ازدواج کردن یا میخوان ازدواج کنن
و تو داری راجع به کراشت باهاشون حرف میزنی
- Kaveh 
@sut_tw"
133631,2026-05-10T12:40:14+00:00,"امروز شاگردام دیکته داشتن بعد کلاسشون آنلاین تشکیل شد، گفتم کتاباتون‌ ببندید میخوام دیکته بگیرم بعد اونی که همیشه کمترین نمره رو میگیره  برگشت گفت تیچر من خیلی تمرین کردم اگه همشو درست نوشتم تعجب نکنیدا=)))
- Setayesh 
@sut_tw"
133632,2026-05-10T12:50:07+00:00,"به سنو سالی رسیدم که جلو جواهر فروشی چند دقیقه وایمیستم
- 
🍄
 
@sut_tw"
133633,2026-05-10T13:01:57+00:00,"ببخشید شمام بعد اینکه با پد تونر صورتتونو پاک کردید با بقیش میزو تمیز میکنید یا من اینجوریم؟:)
- melina
@sut_tw"
133634,2026-05-10T13:10:12+00:00,"اگه بعد از کات‌ کردنت حداقل بین ۴ تا ۶ ماه بعدش رفتی توی رابطه که رفتی اگه نرفتی 
رابطه بعدیت میره ۲ تا ۳ سال اینده.
- Yy
@sut_tw"
133635,2026-05-10T13:20:07+00:00,"دخترا مووآن کنن حتی از عکس طرف هم چندششون میشه
- NITA 
@sut_tw"
133636,2026-05-10T13:33:00+00:00,"متأسفم ولی هیجاناتم فروکش کرده و دیگه آدمای toxic، اجتنابی، خودشیفته، مودی و بی مسئولیت برام هیچ جذابیتی ندارن.
- مَهسون 
@sut_tw"
133637,2026-05-10T13:40:09+00:00,"کسایی که نون ته پیتزا رو نیمخورن ادمای بد سفرین
- Amir
🧸
@sut_tw"
133638,2026-05-10T13:50:09+00:00,"این عکس بچگی مامان منه، حوالی سال‌ ۵۰، ۵۱. بهش گفته بودن تکون نخور ازت عکس بگیریم، برای همین اینقدر دستاشو صاف نگه‌داشته. می‌گه: «ترسو بودم. می‌ترسیدم. شاگرد اول هم بودما ولی از ترس درس می‌خوندم. فکر کردم بزرگ شم دیگه نمی‌ترسم ولی هنوزم ترسو هستم. هنوز هم از عالم و آدم می‌ترسم.»
- Anderson 
@sut_tw"
133639,2026-05-10T14:04:11+00:00,"جا داره همینجوری که دارین گه میزنین تو رابطه هاتون بگم: 
خیلی پیش نمیاد یکی دوستون داشته باشه٫
حواستون باشه
- آقا روباهه
@sut_tw"
133640,2026-05-10T14:10:05+00:00,"بچه‌ها بیاین یه روش ""ساده"" واسه باز کردن یوتیوب بهتون یاد بدم:
[سه صفحه a4 علائم و کلمات نامفهموم مینویسد]
- داگ‌پرسن
@sut_tw"
133641,2026-05-10T14:20:12+00:00,"داشتم امتحان میانترم مطالعات دختر خالمو میدادم متوجه شدم یکی قلبشو شکونده، بچه‌خوشگل ببینمت کردمت.
- رضا لانگفورد 
@sut_tw"
133642,2026-05-10T14:48:01+00:00,"یه جا نوشته بود :
من افتادم ته چاهِ ۵ متری !
تو واسم طناب ۳ متری انداختی !
بگم نیستی دروغ گفتم
بگم هستی کافی نیستی !
- golaram
@sut_tw"
133643,2026-05-10T14:50:43+00:00,"‏غذا که تمومه باید از سر میز پاشد.
- Mahsan
@sut_tw"
133644,2026-05-10T14:52:05+00:00,"رفتم شیرینی فروشی، پرسیدم ببخشید این ظرف گِرده که روش پسته داره چیه؟
یکطوری نگاهم کرد گفت این دسرمون خیلی لایت و کریمیه با تاپینگِ سالتِد کارامل سیروپ، با پودرِ پستاچیو.
گفتم نخرم زشته؛ خریدم رفتم حساب کردم، توی فاکتور نوشته بود شیر برنج. :)))))))))
SHIN
@sut_tw"
133645,2026-05-10T15:00:35+00:00,"💎
 
گنجینه لول‌آپ الگوریتم | از مبانی الگوریتم تا آمادگی برای مسابقات ACM و مصاحبه فنی
🤩
 اگه می‌خوای الگوریتم رو اصولی یاد بگیری، مهارت حل مسئله‌ات رو تقویت کنی و حتی برای مسابقات الگوریتمی آماده بشی، *این گنجینه مناسب توئه.*
🤝
 توی این گنجینه، مجموعه‌ای از آموزش‌های ارائه‌شده در *رویداد LevelUP الگوریتم کوئرا* رو یک‌جا جمع کردیم؛ تا حالا بتونی با دسترسی ساده‌تر و ماندگار، هر زمان که خواستی سراغشون بری.
✨
 *چرا گنجینه انتخاب هوشمندانه‌ایه؟*
🏅
 یادگیری با بهترین اساتید و مدال‌آوران المپیاد جهانی کامپیوتر
🎯
 محتوای واقعی و مسئله‌محور
💎
 دسترسی ماندگار
💰
 هزینه بهینه
🎁
 
کد تخفیف ۶۰٪ ثبت‌نام زودهنگام، به مدت محدود: ganjineh
✔️
 اطلاعات بیشتر و ثبت نام:
🔗
 
quera.org/r/ses14"
133605,2026-05-10T08:40:11+00:00,"وای از notebookLM 
تو آپدیت جدید میتونین از محتوا ها متنی که دارید یه کلاس درس ۳۰ دقیقه ایجاد کنه!
با امکان شخصی سازی استاد و نحوه تدریس!
🤯
🤯
 
هعیییییییییی بختت ایرانی …
- کدلوژیست 
@sut_tw"
133606,2026-05-10T08:50:08+00:00,"طرف حالت رو می‌پرسه میگه چطوری؟ میگم کیری. یهو از تعجب دهنش نیم متر باز می‌شه می‌پرسه: «چرا مگه چی شده؟!». جدی خودت فکر می‌کنی چی شده؟ معلومه دیگه خره، خوشی زده زیر دلمون.
- شاپور 
@sut_tw"
133607,2026-05-10T09:00:18+00:00,"ایرانی جماعت از یه روز قبل شروع میکنه به طبخ آبگوشت بعد میشینه با ترشی میخورتش اینهمه نمیگه طعم‌سازی شده 
بعد یه رستوران ایتالیایی کون نشور تو قلب تهران سس نمیده به مشتریش
خسته‌شو ایرانی از ادا
- Mohamadhosein
@sut_tw"
133608,2026-05-10T09:10:05+00:00,"وقتی زن ها غر میزنن نیاز نیس جوابشونو بدین، بوسشون کنین، تمام.
- نوکتورن 
@sut_tw"
133609,2026-05-10T09:20:04+00:00,"دوستان هر جا هستید فراموش نکنید که کیر رفته تو عاقبتمون
- قاوف 
@sut_tw"
133610,2026-05-10T09:32:57+00:00,"اینترنت رو وصل کن بریم ریلز دراما و خیانت گربه با فیل رو ببینیم، نفهمیم چه کیری به اخر و عاقبتمون شده.
- میاستنی 
@sut_tw"
133611,2026-05-10T09:40:05+00:00,"این فروشنده ها چرا اینجورین؟ آقا خب لباس رو پرو کردم خوشم نیومد ارث باباتو که بالا نکشیدم عین حمال پدرت نگام میکنی.
- kitana 
@sut_tw"
133612,2026-05-10T09:50:05+00:00,"یه جوری هیچ صحبتی از اتصال اینترنت نیست که انگار کلا همینه که هست.
- کیمیا 
@sut_tw"
133613,2026-05-10T10:01:15+00:00,"شمالیا روشون میشد به هندونه هم میگفتن آلو تو قرمز.
- یانگ استنلی 
@sut_tw"
133614,2026-05-10T10:10:07+00:00,"این پسره هم همش کله مارو کیری میکنه ، تو که بلد نیستی ناز بکشی برو اردبیل دور بگیر با سرعت بیا برو تو کونم کصکش
- fandogh 
@sut_tw"
133615,2026-05-10T10:20:06+00:00,"نام اثر 
جوان ایرانی:
- “ماهی”
@sut_tw"
133616,2026-05-10T10:32:54+00:00,"کاش میشناختمشون این عکسی که ازشون گرفتم رو به دستشون می‌رسوندم
‐ اسکوات
@sut_tw"
133618,2026-05-10T10:40:08+00:00,"فرق ما با پورن استارا اينه كه اونا ميدونن تو روز قراره چندتا كير بخورن. ولي ما نميدونيم
- Haste 
@sut_tw"
133619,2026-05-10T10:50:08+00:00,"رفتم کافه گفتم چای ۷۰-۳۰ برام بیارن. ۷۰ سیلان ۳۰ کلکته. خندیدند گفتم چقدر کدی هستید که از ترند دنیا عقبید و اومدم بیرون.
- BiblioPhile 
@sut_tw"
133620,2026-05-10T11:00:53+00:00,"یانگوم تنها از روی نبض ملکه فهمید یه بچه مرده تو شکمشه، اونوقت الان با هزارجور آزمایش و گرافی باز برخی پزشک ها در تشخیص بیماری مشکل دارن :((((
- Negin
🍃
 
@sut_tw"
133621,2026-05-10T11:10:12+00:00,"به بابام گفتم شریکی ماشین بنویسیم؟
گفت چقد داری گفتم بیست میلیون.
- it's so empty without me! 
@sut_tw"
133622,2026-05-10T11:20:10+00:00,"رفیقم زنگ زده آقا زنم اجازه نمی‌ده امشب بیام پیشت. باشه اشکالی نداره، منم خدایی دارم، منم یک روز زن می‌گیرم، منم یک روز زنم اجازه نمی‌ده.
- alireza 
@sut_tw"
133623,2026-05-10T11:33:29+00:00,"😂
😂
😂
😂
😂
😂
😂
😂
😂
😂
😂
- Mademoiselle 
@sut_tw"
133624,2026-05-10T11:40:06+00:00,"به سپیده همکارم میگم سفیده و هار هار می‌خندم. ۳۰ سالگی و کارمندی به علاوه جنگ‌زدگی و بی‌اینترنتی همینه دوستان.
- ئه‌وینار 
@sut_tw"
133585,2026-05-09T19:32:02+00:00,"✨
 Gemini Pro (ماهه ۴)
 
✅
 فعالسازی بر روی جیمیل شخصی
✅
 فضای ابری 
۲ ترابایت Google One
 
✅
  شامل 
Google AI Pro
 برای باز شدن قابلیت‌هایی مثل ویدیو سازی با Veo 3 و ابزارهای پیشرفته هوش مصنوعی (مثل NotebookLM و nano banana ) 
‼️
تعداد بسیار محدود است و ظرفیت فعال‌سازی کم می‌باشد.
🛒
 
قیمت اشتراک:
 فقط ۸۴۹ تومان
💻
جهت مشاوره و خرید به آیدی زیر پیام دهید:
✔️
@SpaceVpn_Admin1"
133586,2026-05-10T05:32:14+00:00,"اخرین سالی که زندگی کردیم ۹۶ بود.
بقیه‌ش یا گرون بود یا اعتراض بود یا جنگ بود یا اعتصاب بود
- Amir khani 
@sut_tw"
133587,2026-05-10T05:40:08+00:00,"ادمین یه کانال فیلترشکن فروش گاهی چند کانفیگ مجانی هم می‌ذاره که بلافاصله حجمش تموم میشه. یاد اون خاطره هویدا افتادم که می‌گفت: 
در دوران جوانیش شاهد صحنه‌ای ناخوشایند در بندر اسکندریه بوده که در اون ثروتمندان یک کشتی، صرفا برای تفریح، سکه‌هایی به آب می انداختند تا از تماشای رقابت کودکان فقیری که برای صید آنها به زیر آب می‌رفتند، لذت ببرند.
- Amin Parvin 
@sut_tw"
133588,2026-05-10T05:50:06+00:00,"اپ اسنپو وسط سفر باز میکنم میپرسه ""از دمای خودرو راضی هستید؟""
خب مثلا راضی نباشم به راننده‌ی ۷۰ ساله بیچاره‌ای که پرایدش رو با بیمه حضرت ابالفضل داره میرونه چی بگم؟!
- Rey 
@sut_tw"
133589,2026-05-10T06:00:57+00:00,"کاش اژدها بودم هرکی اذیتم میکرد نه بحثی ‌نه چیزی  فقط هااااحححح
- SOL 
@sut_tw"
133590,2026-05-10T06:10:06+00:00,"بلااستثنا هرجا کارت می‌کشم به کونم فشار میاد. انگار اس ام اس کم شدن پول از حسابو می‌نویسن رو بات‌پلاگ و می‌کنن تو کونم.
- Sajadi 
@sut_tw"
133591,2026-05-10T06:20:04+00:00,"امروز رفتم کولر سرویس کردم.
شیلنگ دستشویی عوض کردم.
چراغ پذیرایی عوض کردم.
دخترم بهم میگه بابا تو خیلی خفنی همه اینارو بلدی
🥲
قشنگترین تعریفی که میتونست ازم بکنه.
- ای (ك)نو ناثينگ 
@sut_tw"
133592,2026-05-10T06:32:39+00:00,"آقایی که برای نظافت خونه میاد اهل افغانستانه ، دیروز داشت کتابخونه رو مرتب می کرد دیدم چند تا از کتاب ها رو داره تورق می کنه گفتم اهل کتابی ؟ گفت بله ، این کتاب رو چند بار خوندم ( انسان در جستجوی معنا ) دوران دانشجویی .
گفتم چی خوندی ؟ گفت فوق لیسانس علوم سیاسی دانشگاه کابل
و من تمام وجودم به غم نشست ، دنیا جای سیاهیه ، حالم از نوع بشر و تبعیض و قدرت طلبیش بهم میخوره
- شادی 
@sut_tw"
133593,2026-05-10T06:40:08+00:00,"مردم تصادف می‌کنند با بنز، با پورش، من تصادف کردم با ماشین آشغالی! جدی ماشین آشغالی‌. با موتور رفتم داخلش. شهرداری هم ازم شکایت کرد.
- Masoud 
@sut_tw"
133594,2026-05-10T06:50:10+00:00,"عصری رفتم لبنیاتی پرسیدم این ماسته شیرینه؟ گفت نه ترشه تقریبا. همه باورهام فرو ریخت، هرچی از بچگی شنیده بودم دود شد رفت هوا.
اولین ماست‌بند تاریخ بود که گفت ماست من ترشه.
- نیمستراداموس 
@sut_tw"
133595,2026-05-10T07:02:37+00:00,"زود باش برقم قطع کن بگو طبقه‌ی پولدار ثبت نام کنن کنتور پرو بگیرن !
- نَـجلاء
@sut_tw"
133596,2026-05-10T07:10:05+00:00,"ولی من جداً خسته شدم از جنگیدن برای چیزهایی که بقیه به راحتی دارنش
- خرگوشیانو سنپای
🐰
 
@sut_tw"
133597,2026-05-10T07:20:08+00:00,"الان ميفهمم وقتی سكويى ميگفت ""اصلا حالم خوب نيست، از زمين و زمان بيزارم"" چه حسی داشت.
- M 
@sut_tw"
133598,2026-05-10T07:34:45+00:00,"مجموعه نت‌بلاکس با کل کارمنداش رو میشه تعطیل کرد جاش یه صلوات‌شمار گذاشت.
- نیمستراداموس 
@sut_tw"
133599,2026-05-10T07:40:04+00:00,"هی زحمت میکشم یه هفته رو تموم میکنم باز از اول شروع میشه.
- hesamita 
@sut_tw"
133600,2026-05-10T07:50:10+00:00,"یکی از عاقلانه‌ترین تصمیمات زندگیم رو سال ۹۷ گرفتم.وقتی هنوز ۷-۸ ماه از سربازیم مونده بود ، با دو‌تومن یه بلیت رفت و برگشت به روسیه گرفتم برای جام‌جهانی به تاریخ دو هفته بعد از پایان سربازیم و برای یک ماه روسیه رو گشتم. خیلی کیف داد و دیگه هم نمیتونم برم.
- Peyman Yazdani 
@sut_tw"
133601,2026-05-10T08:04:14+00:00,"انصافاً شما میدونستین آزیترومایسین طبعش سرده؟
منم تا شیفت قبلی نمیدونستم. 
یکی از بیمارا بهم یاد داد.
- امیر 
@sut_tw"
133602,2026-05-10T08:10:10+00:00,"داییم دیروز فوت کرده، امروز قرنیه‌شو پیوند زدن به یه دختر جوونی که قربانی اسید‌پاشی بوده
🥲
- ثارا 
@sut_tw"
133603,2026-05-10T08:20:11+00:00,"با یکی رفته بودم دیت، برگشت بهم گف چرا نمیری یه مهارتی یاد بگیری؟ برگشتم خونه یکی از مهارتهامو با زدن سیکتیرش نشون دادم
✨
- آنرمال 
@sut_tw"
133604,2026-05-10T08:32:52+00:00,"پسران دانش‌دوست گنجی پنهان در بر دارند که راز راه یافتن به آن تنها در دست دختران برومند است.
-ستونر
@sut_tw"
133564,2026-05-09T16:44:16+00:00,"یادت باشه: 
شاد بودنِ تو، بی‌احترامی به رنج‌های گذشته نیست.
- MEDinfinit 
@sut_tw"
133565,2026-05-09T17:12:45+00:00,"من ی راه دارم برای سنجیدن رابطم
اولش براساس تایپم انتخاب میکنم
بعدش فقط روی خودم تمرکز میکنم و چک میکنم ببینم کنار این ادم چ ورژنی از خودمم؟
کدوم ویژگیهامو پررنگتر میکنه؟
چک نمیکنم ببینم اون شبیه ایده آل ذهنیم هست یان
زوم میشم ببینم این رابطه منو شبیه کسی ک میخام باشم میکنه یا ن
مین.آ
@sut_tw"
133567,2026-05-09T17:15:24+00:00,"اگه بعد از کات‌ کردنت حداقل بین ۴ تا ۶ ماه بعدش رفتی توی رابطه که رفتی اگه نرفتی 
رابطه بعدیت میره ۲ تا ۳ سال اینده.
Yy
@sut_tw"
133568,2026-05-09T17:16:00+00:00,"اینایی که خارج زندگی می‌کنن بعد موقع فارسی حرف زدن، نصف انگلیسین و نصف فارسی، اینا نمی‌خوان فلکس کنن. مغزشون دوزبانه شده و سوییچ کردن سخته.
Yasaman
@sut_tw"
133569,2026-05-09T17:18:01+00:00,"دیشب یک زن جوان زیبا و جذاب حدود ۴۰-۴۵ ساله با موهای کوتاه مشکی اومد فروشگاه رمان پالادیوم یه دامن نخی بلند سفید با گلهای درشت قرمز و زرد و ابی خیلی جذاب و شیک به قیمت ۵۷ میلیون پرو کرد خیلی خوشش اومد همونو پوشید پرداخت کرد و از در رفت بیرون!
ماهیچ ما نگاه !
سالهای ابری 
@sut_tw"
133570,2026-05-09T17:42:19+00:00,"دخترا به شدت از پسرایی که شوخ‌طبع هستن خوششون میاد ولی به همون اندازه از پسرایی که شوخی جنسی میکنن متنفرن :)
- سارا
@sut_tw"
133571,2026-05-09T17:45:57+00:00,"فکرشو بکن هانتا ویروس سه میلیاردمون رو بکشه. چه کودی به زمین می‌رسه. میوه‌های سال بعدش غوغاست. تازه کلی ماشین بی‌صاحب میشه. صاحبا مردن. بعد قیمت سورن پلاس میوفته، بری یه مشکیش رو بخری بدی سرامیک کنن. آیفون‌۱۳ ها رو بگو. بالاخره قیمتش می‌شکنه. چه ارزونی‌ای بیاد. چه فراوونی‌ای.
- shayan
@sut_tw"
133572,2026-05-09T17:47:39+00:00,"کمپین حذف سوال «خوبی؟» از مکالمات روزمره رو شروع کنیم، نیازی به پرسیدن نیست حال همه کیریه.
- میاستنی
@sut_tw"
133573,2026-05-09T17:50:20+00:00,"خاورمیانه‌ای رو چه به سیکل پریود منظم آخه.
- تین تین
@sut_tw"
133574,2026-05-09T17:52:24+00:00,"‏حیف بنده و قلب مهربانم که گیر این آدمای کسکش افتادیم
- romiii
@sut_tw"
133575,2026-05-09T17:53:50+00:00,"‏معادل لاوبامب برا پسرا ego boost عه، یه هفته هر روز ازش تعریف کن بعد کلن هیچی نگو. دو تا اپیزود phsychosis در روز میگذرونن.
Dirty Martini
@sut_tw"
133576,2026-05-09T17:55:51+00:00,"‏رفتیم بیرون یهو پرستو پشت فرمون شوکه شد و گفت وای وای وای. میگم چیه؟ میگه اکسمو دیدم. میگم کدومشون؟ زد کنار، بیست ثانیه سکوت تئاتری کرد دوباره گفت وای وای. گفتم خب کدومه مگه که انقد حالت بد شد؟ میگه اسمشو یادم نمیاد :)))))))))))))))))
- قمار باز اصلی
@sut_tw"
133577,2026-05-09T17:59:03+00:00,"فقط با 
۲۸ میلیون تومن
 ۲میلیون و ۸۰۰ تومن
تمام دوره‌های اسکیل کمپ دانشکار رو فقط با یک اشتراک داشته باش!
۹۰٪ تخفیف رو از اینجا دریافت کن
👇
🔗
https://dnkr.ir/k7Kq8"
133578,2026-05-09T19:00:53+00:00,"یهو یادم اومد بدون هیچ تمرین و گرم کردنی توی مدرسه امتحان انعطاف و درازنشست (۳۰ تا توی یک دقیقه) اَزمون می‌‌گرفتن 
😭
ناصر دایسر 
@sut_tw"
133579,2026-05-09T19:05:17+00:00,"بچه‌ها گفتم شاید به درد شما هم بخوره:
این اپ رو از گیت‌هاب دانلود کنین، میتونین لینک ویدئوهای یوتیوب رو از گوگل(یا هرجا) بهش بدین تا واستون با نت ملی دانلود کنه.
https://github.com/Kurdeus/Meli-Action
Mahdi Karbakhsh Ravari
@sut_tw"
133580,2026-05-09T19:10:16+00:00,"یکی دیگه از دانش‌آموزهام بعد از دوماه امروز آنلاین شد.
بهش می‌گم چرا نبودی از اسفند؟
می‌گه خانم بابام فوت کرده بود.
به مدیر گفتم، زنگ زد به مادرش برای عرض تسلیت.
مادرش گفت هستی (اسم مستعار) دروغ می‌گه، خدا نکنه شوهرم بمیره.
هستی می‌گفت معلمامون آنلاین نمی‌شن و  درس نمی‌دن. :)))))
روح خانم
👻
🎀
@sut_tw"
133581,2026-05-09T19:15:17+00:00,"دلیل نیپل داشتن پسرها واقعا بامزه‌ست:))
هفته‌های اول بارداری که هنوز هورمون‌های جنسی ترشح نشدن، جنین جنسیت مشخصی نداره و فارغ از اینکه قرارهدر ادامه پسر باشه یا دختر، بدنش بر اساس یک الگوی پایه‌ای مشابه ساخته می‌شه.
این الگو ابتدا همه چیز رو به صورت زنانه یا خنثی می‌سازه و بعد تفاوت‌ها رو اضافه می‌کنه.
نیپل‌ها و غدد شیری از مواردی هستن که قبل از مشخص شدن جنسیت تشکیل می‌شن و چون حذفش انرژی و تغییرات ژنتیکی زیادی لازم داره و بودنش ضرری نمی‌رسونه، بدن برای جنین پسر حذفش نمی‌کنه.
پَر
@sut_tw"
133582,2026-05-09T19:20:19+00:00,"من اسم‌ دوست صمیمیمو تتو کنم اولین کسی که تا سرحد مرگ مسخره‌م می‌کنه دوست صمیمیمه.
کفتر پاسکال
@sut_tw"
133583,2026-05-09T19:25:17+00:00,"کاش آدما انقد کسشر نبودن که تو مجبور نبودی محبتت رو جیره بندی کنی و با خیال راحت محبت میکردی بدون اینکه از سو برداشتشون بترسی:(
مریم
@sut_tw"
133584,2026-05-09T19:29:01+00:00,"به تخمم که ناراحت شدی مگه تو کم منو ناراحت کردی.
Yy
@sut_tw"
133544,2026-05-09T09:10:01+00:00,"‏یه همکاری داشتم همیشه میگفت
Hope is a good thing but it’s not a good plan
- سایو
@sut_tw"
133545,2026-05-09T09:21:55+00:00,"‏این آتش‌بس هم شبیه دعواهای مامان بابامه میگم خب چرا دعوا میکنید میگن کدوم دعوا داشتیم حرف میزدیم.
- Pechi.
@sut_tw"
133546,2026-05-09T09:22:06+00:00,"دیگه غلط ننویسید، هرشب شاهنامه گوش بدید، با متون کهن آشنا بشید، ریشه‌ کلمات رو یاد بگیرید و از ادبیات لذت ببرید. شاید یه کم از خبرای استرس‌دار دور بشیم.
 
@anhaaparat"
133547,2026-05-09T11:53:57+00:00,"راستش من مدتیه دیگه حداقل به اون شکل دیوانه‌وار خبر چک نمی‌کنم. تحلیل دقیقی هم از وضعیت ندارم. نمی‌خوام هم داشته باشم وقتی امکان اثرگذاری ندارم. میشینم یه‌گوشه تاجاییکه جهان راه بده سعی می‌کنم زندگی کنم تا این دوره بگذره ببینیم دنیا برامون چه خوابی دیده.
baxshi
@sut_tw"
133548,2026-05-09T11:55:06+00:00,"بغل واقعا جالبه.
 زمان کش می‌آد. یه ثانیه می‌شه ده ثانیه، گاهی هم یه دقیقه می‌شه یه ساعت. و وقتی جدا می‌شی، یه ذره از گرمای اون آدم هنوز رو تنت مونده.
 تو بغل، دیگه نیازی به حرف زدن نیست. بدن‌ها خودشون حرف می‌زنن.
خاله ی لَیا. 
@sut_tw"
133549,2026-05-09T11:57:06+00:00,"اوایل که اومده بودم ایتالیا خیلی از بزن برقص و آواز دسته جمعی مردم تو بار و کوچه خیابون هیجان زده میشدم. 
الان اینجوریم که کیر خر آروم بگیرید دو دقیقه.
پینوشه خسته
@sut_tw"
133550,2026-05-09T12:43:48+00:00,"من همیشه به اونایکه حساس نیستن حسادت می‌کنم،هیچی رو جدی نمی‌گیرن،وحشت نمی‌کنن،میدونن چطور نادیده بگیرن،وقتشون رو با فکرکردن بیش از حد تلف نمی‌کنن،دلبستگی ندارن،به این آدمهاحسودیم می‌شه چون واقعا وقتی کسی رو دوست دارم کوچک‌ترین تغییر توی لحن حرف زدن یا رفتارش میتونه خیلی اذیتم کنه
Fatima alavi
@sut_tw"
